variant_id,gene,ClinVar_label,review_status,review_score,mechanism_class,inheritance_model,variant_consequence,global_AF,popmax_AF,effective_AF,allele_count,evaluability_tier,MCAF_strict,MCAF_hard,MCAF_permissive,ClinGen_validity_gene_level,variant_source,af_bin,vital_route_main,gene_actionable
VCV002664629,KCNH2,LP,no assertion criteria provided,0,HI,autosomal_dominant,LOF,4.302634917722186e-06,8.605269835444372e-06,8.605269835444372e-06,1.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-6-1e-5,EVAL_LIMITED,True
VCV002637626,KCNH2,P,"criteria provided, multiple submitters, no conflicts",2,HI,autosomal_dominant,LOF,1.4243983088655033e-05,2.8487966177310067e-05,2.8487966177310067e-05,4.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-5-1e-4,EVAL_LIMITED,True
VCV002579645,KCNH2,LP,"criteria provided, single submitter",1,HI,autosomal_dominant,LOF,2.201908193524656e-06,4.403816387049312e-06,4.403816387049312e-06,1.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-6-1e-5,EVAL_LIMITED,True
VCV002575020,KCNH2,LP,"criteria provided, single submitter",1,HI,autosomal_dominant,missense,9.650511682472849e-06,1.9301023364945697e-05,1.9301023364945697e-05,3.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-5-1e-4,EVAL_LIMITED,True
VCV002574032,KCNH2,LP,"criteria provided, single submitter",1,HI,autosomal_dominant,missense,2.134130337753701e-05,4.268260675507402e-05,4.268260675507402e-05,6.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-5-1e-4,EVAL_LIMITED,True
VCV002571299,KCNH2,P,"criteria provided, single submitter",1,HI,autosomal_dominant,LOF,8.163438670356428e-06,1.6326877340712855e-05,1.6326877340712855e-05,2.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-5-1e-4,EVAL_LIMITED,True
VCV002567296,KCNH2,P,"criteria provided, single submitter",1,HI,autosomal_dominant,LOF,0.002216852125740856,0.004433704251481712,0.004433704251481712,665.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-3-1e-2,EVAL_LIMITED,True
VCV002452993,KCNH2,LP,"criteria provided, single submitter",1,HI,autosomal_dominant,LOF,0.0003119444849988488,0.0006238889699976976,0.0006238889699976976,94.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-4-1e-3,EVAL_LIMITED,True
VCV002442075,KCNH2,P,"criteria provided, multiple submitters, no conflicts",2,HI,autosomal_dominant,LOF,9.642820394758701e-05,0.00019285640789517403,0.00019285640789517403,29.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-4-1e-3,EVAL_LIMITED,True
VCV002429379,KCNH2,P,no assertion criteria provided,0,HI,autosomal_dominant,LOF,0.00017202495813196554,0.0003440499162639311,0.0003440499162639311,52.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-4-1e-3,EVAL_LIMITED,True
VCV002227986,KCNH2,P,"criteria provided, multiple submitters, no conflicts",2,HI,autosomal_dominant,LOF,1.0492613960002941e-06,2.0985227920005883e-06,2.0985227920005883e-06,1.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-6-1e-5,EVAL_LIMITED,True
VCV002136626,KCNH2,LP,"criteria provided, single submitter",1,HI,autosomal_dominant,missense,4.810343167319069e-05,9.620686334638139e-05,9.620686334638139e-05,14.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-5-1e-4,EVAL_LIMITED,True
VCV002136623,KCNH2,LP,"criteria provided, multiple submitters, no conflicts",2,HI,autosomal_dominant,LOF,1.3669413984989293e-06,2.7338827969978586e-06,2.7338827969978586e-06,1.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-6-1e-5,EVAL_LIMITED,True
VCV002133333,KCNH2,P,"criteria provided, single submitter",1,HI,autosomal_dominant,LOF,3.3615302115684475e-05,6.723060423136895e-05,6.723060423136895e-05,10.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-5-1e-4,EVAL_LIMITED,True
VCV002130516,KCNH2,P,"criteria provided, single submitter",1,HI,autosomal_dominant,LOF,5.413384735509864e-07,1.0826769471019728e-06,1.0826769471019728e-06,1.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-6-1e-5,EVAL_LIMITED,True
VCV002128179,KCNH2,LP,"criteria provided, single submitter",1,HI,autosomal_dominant,LOF,0.003814697852991896,0.007629395705983792,0.007629395705983792,1144.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-3-1e-2,EVAL_LIMITED,True
VCV002125899,KCNH2,P,"criteria provided, single submitter",1,HI,autosomal_dominant,LOF,0.001160508404728754,0.002321016809457508,0.002321016809457508,348.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-3-1e-2,EVAL_LIMITED,True
VCV002121024,KCNH2,LP,"criteria provided, single submitter",1,HI,autosomal_dominant,missense,9.579503441708146e-07,1.9159006883416293e-06,1.9159006883416293e-06,1.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-6-1e-5,EVAL_LIMITED,True
VCV002120904,KCNH2,P,"criteria provided, single submitter",1,HI,autosomal_dominant,LOF,0.00017993121860135334,0.0003598624372027067,0.0003598624372027067,54.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-4-1e-3,EVAL_LIMITED,True
VCV002095758,KCNH2,P,"criteria provided, single submitter",1,HI,autosomal_dominant,LOF,0.0008888669573130431,0.0017777339146260861,0.0017777339146260861,267.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-3-1e-2,EVAL_LIMITED,True
VCV002088283,KCNH2,P,"criteria provided, single submitter",1,HI,autosomal_dominant,missense,5.047024387646172e-07,1.0094048775292345e-06,1.0094048775292345e-06,1.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-6-1e-5,EVAL_LIMITED,True
VCV002085464,KCNH2,P,"criteria provided, single submitter",1,HI,autosomal_dominant,LOF,1.9673107759097553e-05,3.9346215518195106e-05,3.9346215518195106e-05,6.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-5-1e-4,EVAL_LIMITED,True
VCV002078663,KCNH2,P,"criteria provided, single submitter",1,HI,autosomal_dominant,LOF,3.839441926153946e-06,7.678883852307893e-06,7.678883852307893e-06,1.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-6-1e-5,EVAL_LIMITED,True
VCV002071298,KCNH2,P,"criteria provided, single submitter",1,HI,autosomal_dominant,LOF,3.4497031940591785e-05,6.899406388118357e-05,6.899406388118357e-05,10.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-5-1e-4,EVAL_LIMITED,True
VCV002062924,KCNH2,P,"criteria provided, single submitter",1,HI,autosomal_dominant,LOF,6.881238898839341e-05,0.00013762477797678682,0.00013762477797678682,21.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-4-1e-3,EVAL_LIMITED,True
VCV002055725,KCNH2,LP,"criteria provided, single submitter",1,HI,autosomal_dominant,missense,0.00017181944984831675,0.0003436388996966335,0.0003436388996966335,52.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-4-1e-3,EVAL_LIMITED,True
VCV002042701,KCNH2,P,"criteria provided, multiple submitters, no conflicts",2,HI,autosomal_dominant,LOF,6.739561863222994e-06,1.3479123726445988e-05,1.3479123726445988e-05,2.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-5-1e-4,EVAL_LIMITED,True
VCV002033107,KCNH2,P,"criteria provided, single submitter",1,HI,autosomal_dominant,LOF,8.605703787547597e-07,1.7211407575095194e-06,1.7211407575095194e-06,1.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-6-1e-5,EVAL_LIMITED,True
VCV002032030,KCNH2,P,"criteria provided, single submitter",1,HI,autosomal_dominant,splice_or_intronic,0.0001342878215036048,0.0002685756430072096,0.0002685756430072096,40.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-4-1e-3,EVAL_LIMITED,True
VCV002023450,KCNH2,P,"criteria provided, single submitter",1,HI,autosomal_dominant,LOF,2.7393683700081935e-05,5.478736740016387e-05,5.478736740016387e-05,8.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-5-1e-4,EVAL_LIMITED,True
VCV002016168,KCNH2,P,"criteria provided, single submitter",1,HI,autosomal_dominant,LOF,7.6204458145267404e-06,1.5240891629053481e-05,1.5240891629053481e-05,2.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-5-1e-4,EVAL_LIMITED,True
VCV002012895,KCNH2,P,"criteria provided, single submitter",1,HI,autosomal_dominant,LOF,0.0005374893972316393,0.0010749787944632787,0.0010749787944632787,161.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-3-1e-2,EVAL_LIMITED,True
VCV002002742,KCNH2,P,"criteria provided, single submitter",1,HI,autosomal_dominant,LOF,1.8321440333601483e-05,3.6642880667202967e-05,3.6642880667202967e-05,5.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-5-1e-4,EVAL_LIMITED,True
VCV001994302,KCNH2,P,"criteria provided, single submitter",1,HI,autosomal_dominant,LOF,2.776990229621692e-06,5.553980459243384e-06,5.553980459243384e-06,1.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-6-1e-5,EVAL_LIMITED,True
VCV001994292,KCNH2,P,"criteria provided, single submitter",1,HI,autosomal_dominant,LOF,2.5384893310013543e-06,5.0769786620027085e-06,5.0769786620027085e-06,1.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-6-1e-5,EVAL_LIMITED,True
VCV001968946,KCNH2,P,"criteria provided, single submitter",1,HI,autosomal_dominant,LOF,1.9531459196527886e-06,3.906291839305577e-06,3.906291839305577e-06,1.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-6-1e-5,EVAL_LIMITED,True
VCV001805233,KCNH2,LP,"criteria provided, single submitter",1,HI,autosomal_dominant,missense,5.8414649151580804e-05,0.00011682929830316161,0.00011682929830316161,18.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-4-1e-3,EVAL_LIMITED,True
VCV001804945,KCNH2,P,"criteria provided, multiple submitters, no conflicts",2,HI,autosomal_dominant,LOF,6.251830854063191e-05,0.00012503661708126383,0.00012503661708126383,19.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-4-1e-3,EVAL_LIMITED,True
VCV001799488,KCNH2,LP,"criteria provided, single submitter",1,HI,autosomal_dominant,LOF,0.00018727498904539774,0.0003745499780907955,0.0003745499780907955,56.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-4-1e-3,EVAL_LIMITED,True
VCV001797445,KCNH2,P,"criteria provided, multiple submitters, no conflicts",2,HI,autosomal_dominant,LOF,1.1621944342648426e-05,2.324388868529685e-05,2.324388868529685e-05,3.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-5-1e-4,EVAL_LIMITED,True
VCV001797337,KCNH2,P,"criteria provided, multiple submitters, no conflicts",2,HI,autosomal_dominant,LOF,0.0006552404323198708,0.0013104808646397417,0.0013104808646397417,197.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-3-1e-2,EVAL_LIMITED,True
VCV001795706,KCNH2,P,"criteria provided, multiple submitters, no conflicts",2,HI,autosomal_dominant,LOF,6.293094500514843e-05,0.00012586189001029686,0.00012586189001029686,19.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-4-1e-3,EVAL_LIMITED,True
VCV001795334,KCNH2,P,"criteria provided, single submitter",1,HI,autosomal_dominant,LOF,0.0007406036426509171,0.0014812072853018343,0.0014812072853018343,222.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-3-1e-2,EVAL_LIMITED,True
VCV001795320,KCNH2,P,"criteria provided, single submitter",1,HI,autosomal_dominant,LOF,0.0027716118921168754,0.005543223784233751,0.005543223784233751,831.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-3-1e-2,EVAL_LIMITED,True
VCV001795256,KCNH2,LP,"criteria provided, multiple submitters, no conflicts",2,HI,autosomal_dominant,LOF,0.000881549396055726,0.001763098792111452,0.001763098792111452,264.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-3-1e-2,EVAL_LIMITED,True
VCV001794263,KCNH2,P,"criteria provided, single submitter",1,HI,autosomal_dominant,LOF,8.067682860693838e-05,0.00016135365721387676,0.00016135365721387676,24.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-4-1e-3,EVAL_LIMITED,True
VCV001793177,KCNH2,P,"criteria provided, single submitter",1,HI,autosomal_dominant,LOF,0.0034456501634936897,0.006891300326987379,0.006891300326987379,1034.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-3-1e-2,EVAL_LIMITED,True
VCV001790360,KCNH2,P,"criteria provided, single submitter",1,HI,autosomal_dominant,LOF,0.00048420708438453837,0.0009684141687690767,0.0009684141687690767,145.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-4-1e-3,EVAL_LIMITED,True
VCV001789092,KCNH2,P,"criteria provided, single submitter",1,HI,autosomal_dominant,LOF,0.0015665312249225011,0.0031330624498450022,0.0031330624498450022,470.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-3-1e-2,EVAL_LIMITED,True
VCV001786650,KCNH2,LP,"criteria provided, multiple submitters, no conflicts",2,HI,autosomal_dominant,LOF,5.545882222874082e-05,0.00011091764445748164,0.00011091764445748164,17.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-4-1e-3,EVAL_LIMITED,True
VCV001785054,KCNH2,P,"criteria provided, single submitter",1,HI,autosomal_dominant,LOF,7.384693492475176e-07,1.4769386984950353e-06,1.4769386984950353e-06,1.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-6-1e-5,EVAL_LIMITED,True
VCV001783287,KCNH2,P,"criteria provided, multiple submitters, no conflicts",2,HI,autosomal_dominant,LOF,0.00028310893742741094,0.0005662178748548219,0.0005662178748548219,85.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-4-1e-3,EVAL_LIMITED,True
VCV001779222,KCNH2,P,"criteria provided, single submitter",1,HI,autosomal_dominant,LOF,0.0004091755042366289,0.0008183510084732578,0.0008183510084732578,123.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-4-1e-3,EVAL_LIMITED,True
VCV001777473,KCNH2,P,"criteria provided, single submitter",1,HI,autosomal_dominant,LOF,0.0002075532651195784,0.0004151065302391568,0.0004151065302391568,62.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-4-1e-3,EVAL_LIMITED,True
VCV001771379,KCNH2,P,"criteria provided, single submitter",1,HI,autosomal_dominant,LOF,0.0028117276217256076,0.005623455243451215,0.005623455243451215,844.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-3-1e-2,EVAL_LIMITED,True
VCV001766052,KCNH2,LP,"criteria provided, single submitter",1,HI,autosomal_dominant,LOF,0.0008459115168625624,0.0016918230337251248,0.0016918230337251248,254.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-3-1e-2,EVAL_LIMITED,True
VCV001765131,KCNH2,P,"criteria provided, single submitter",1,HI,autosomal_dominant,LOF,1.061179416820443e-05,2.122358833640886e-05,2.122358833640886e-05,3.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-5-1e-4,EVAL_LIMITED,True
VCV001764714,KCNH2,LP,"criteria provided, single submitter",1,HI,autosomal_dominant,missense,0.0004918500762981249,0.0009837001525962498,0.0009837001525962498,148.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-4-1e-3,EVAL_LIMITED,True
VCV001762927,KCNH2,LP,"criteria provided, single submitter",1,HI,autosomal_dominant,splice_or_intronic,5.773200001473898e-05,0.00011546400002947796,0.00011546400002947796,17.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-4-1e-3,EVAL_LIMITED,True
VCV001758500,KCNH2,P,"criteria provided, single submitter",1,HI,autosomal_dominant,LOF,0.00010857921891447228,0.00021715843782894455,0.00021715843782894455,33.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-4-1e-3,EVAL_LIMITED,True
VCV001748411,KCNH2,P,"criteria provided, single submitter",1,HI,autosomal_dominant,LOF,0.0033953031880544966,0.006790606376108993,0.006790606376108993,1019.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-3-1e-2,EVAL_LIMITED,True
VCV001742104,KCNH2,P,"criteria provided, single submitter",1,HI,autosomal_dominant,LOF,7.827630599417377e-07,1.5655261198834753e-06,1.5655261198834753e-06,1.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-6-1e-5,EVAL_LIMITED,True
VCV001742024,KCNH2,P,"criteria provided, multiple submitters, no conflicts",2,HI,autosomal_dominant,LOF,1.1903889382558749e-05,2.3807778765117498e-05,2.3807778765117498e-05,4.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-5-1e-4,EVAL_LIMITED,True
VCV001736686,KCNH2,P,"criteria provided, single submitter",1,HI,autosomal_dominant,LOF,1.5636698569940295e-06,3.127339713988059e-06,3.127339713988059e-06,1.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-6-1e-5,EVAL_LIMITED,True
VCV001727478,KCNH2,P,"criteria provided, single submitter",1,HI,autosomal_dominant,LOF,0.0003780246884304011,0.0007560493768608022,0.0007560493768608022,113.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-4-1e-3,EVAL_LIMITED,True
VCV001713142,KCNH2,LP,"criteria provided, single submitter",1,HI,autosomal_dominant,splice_or_intronic,1.8100559114431461e-06,3.6201118228862923e-06,3.6201118228862923e-06,1.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-6-1e-5,EVAL_LIMITED,True
VCV001711664,KCNH2,P,"criteria provided, single submitter",1,HI,autosomal_dominant,LOF,4.024590898572226e-05,8.049181797144452e-05,8.049181797144452e-05,12.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-5-1e-4,EVAL_LIMITED,True
VCV001711663,KCNH2,P,"criteria provided, multiple submitters, no conflicts",2,HI,autosomal_dominant,LOF,0.002655426060360671,0.005310852120721342,0.005310852120721342,797.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-3-1e-2,EVAL_LIMITED,True
VCV001701539,KCNH2,P,"criteria provided, single submitter",1,HI,autosomal_dominant,LOF,0.0013292767341297547,0.0026585534682595094,0.0026585534682595094,399.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-3-1e-2,EVAL_LIMITED,True
VCV001698966,KCNH2,P,"criteria provided, single submitter",1,HI,autosomal_dominant,LOF,0.0022726531797184753,0.0045453063594369505,0.0045453063594369505,682.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-3-1e-2,EVAL_LIMITED,True
VCV001683771,KCNH2,LP,"criteria provided, single submitter",1,HI,autosomal_dominant,LOF,0.0005867645955424753,0.0011735291910849506,0.0011735291910849506,176.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-3-1e-2,EVAL_LIMITED,True
VCV001683770,KCNH2,LP,"criteria provided, single submitter",1,HI,autosomal_dominant,LOF,1.4054469634706851e-06,2.8108939269413702e-06,2.8108939269413702e-06,1.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-6-1e-5,EVAL_LIMITED,True
VCV001676088,KCNH2,LP,"criteria provided, single submitter",1,HI,autosomal_dominant,missense,1.733550938059929e-05,3.467101876119858e-05,3.467101876119858e-05,5.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-5-1e-4,EVAL_LIMITED,True
VCV001675096,KCNH2,P,"criteria provided, single submitter",1,HI,autosomal_dominant,LOF,8.568133239645702e-07,1.7136266479291405e-06,1.7136266479291405e-06,1.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-6-1e-5,EVAL_LIMITED,True
VCV001527874,KCNH2,P,"criteria provided, single submitter",1,HI,autosomal_dominant,LOF,0.00013315630102839928,0.00026631260205679856,0.00026631260205679856,40.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-4-1e-3,EVAL_LIMITED,True
VCV001527873,KCNH2,P,"criteria provided, single submitter",1,HI,autosomal_dominant,missense,7.569841117216655e-07,1.513968223443331e-06,1.513968223443331e-06,1.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-6-1e-5,EVAL_LIMITED,True
VCV001524546,KCNH2,P,"criteria provided, single submitter",1,HI,autosomal_dominant,missense,1.017656371105705e-06,2.03531274221141e-06,2.03531274221141e-06,1.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-6-1e-5,EVAL_LIMITED,True
VCV001521307,KCNH2,P,"criteria provided, single submitter",1,HI,autosomal_dominant,LOF,1.0355150979050427e-06,2.0710301958100855e-06,2.0710301958100855e-06,1.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-6-1e-5,EVAL_LIMITED,True
